Booking_ID,Customer_ID,Bus_ID,Route_ID,Booking_Date,Travel_Date,Seat_Number,Fare_Amount,Booking_Status
3477,203,203,300,2025-06-17,2025-06-18,33,500.52,Confirmed
11642,218,209,308,2026-07-08,2026-07-13,10,1065.92,Confirmed
11054,266,208,302,2026-06-07,2026-06-11,29,535.26,Cancelled
1793,343,201,307,2025-04-04,2025-04-06,27,998.0,Pending
3798,376,208,301,2025-07-01,2025-07-03,26,568.73,Confirmed
3369,381,208,300,2025-06-11,2025-06-12,2,,Confirmed
7197,280,204,301,2025-12-17,2025-12-23,21,717.94,Confirmed
1803,247,201,307,2025-03-31,2025-04-06,19,1020.94,Confirmed
5110,307,206,301,2025-09-05,2025-09-08,14,736.83,Confirmed
6025,266,201,304,2025-10-11,2025-10-18,31,1639.34,Confirmed
8796,308,201,305,2026-03-07,2026-03-09,20,985.7,Confirmed
11401,215,209,308,2026-06-26,2026-07-03,26,1223.43,Confirmed
127,262,201,305,2025-01-05,2025-01-06,27,967.25,Confirmed
5960,318,207,301,2025-09-29,2025-10-13,29,907.44,Confirmed
3877,347,210,305,2025-07-05,2025-07-07,29,967.62,Confirmed
4452,201,207,300,2025-08-07,2025-08-09,10,479.01,Pending
7148,233,208,300,2025-12-19,2025-12-19,44,315.39,Cancelled
3532,344,203,305,2025-06-19,2025-06-21,7,,Confirmed
10923,298,202,300,2026-06-08,2026-06-08,39,315.5,Confirmed
828,197,203,303,2025-02-11,2025-02-15,16,1200.08,Confirmed
9832,247,202,309,2026-04-14,2026-04-18,15,1036.39,cOnFiRmEd
7791,375,204,304,2026-01-13,2026-01-20,20,1146.62,Confirmed
985,236,206,305,2025-02-16,2025-02-22,39,1130.91,Confirmed
7784,184,204,304,2026-01-13,2026-01-20,17,1150.84,Confirmed
10381,224,208,300,2026-05-10,2026-05-14,49,337.86,Confirmed
123,350,201,305,2025-01-04,2025-01-06,3,966.11,Confirmed
2444,307,203,303,04-28-2025,05-05-2025,38,1257.49,Confirmed
8555,210,200,306,2026-02-10,2026-02-24,21,578.4,Pending
10542,213,202,310,2026-05-21,2026-05-21,33,483.66,Cancelled
346,256,202,302,2025-01-11,2025-01-21,43,440.83,Confirmed
815,194,208,308,2025-02-11,2025-02-14,2,1050.73,Confirmed
6167,394,205,307,10-18-2025,10-23-2025,37,916.22,Pending
11125,195,206,306,2026-06-12,2026-06-14,34,792.98,Confirmed
5780,189,205,310,2025-10-02,2025-10-06,39,482.93,Pending
2117,320,201,308,2025-04-19,2025-04-20,16,1221.19,Confirmed
10027,258,202,309,2026-04-24,2026-04-26,49,1044.96,Confirmed
794,346,208,308,02-13-2025,02-14-2025,29,1071.92,Confirmed
10905,342,202,300,06/06/2026,08/06/2026,1,344.75,Confirmed
6899,361,210,303,2025-12-03,2025-12-06,34,1200.96,Confirmed
2675,311,209,309,2025-05-06,2025-05-13,40,1270.46,Confirmed
95,253,206,303,2025-01-01,2025-01-05,32,1223.49,Confirmed
4226,284,205,307,2025-07-22,2025-07-26,26,840.18,Confirmed
3757,211,204,309,2025-06-28,2025-07-01,13,1059.34,Confirmed
2892,360,207,302,2025-05-15,2025-05-25,19,822.24,Confirmed
2372,234,205,305,2025-04-30,2025-05-03,15,1131.94,Confirmed
11519,283,200,309,06-27-2026,07-07-2026,2,1049.12,confirmed
3229,335,200,307,2025-05-28,2025-06-07,37,1214.86,Pending
7864,242,201,300,2026-01-16,2026-01-23,32,484.82,Confirmed
6360,236,201,301,2025-11-04,2025-11-04,17,612.55,Pending
11283,254,204,304,2026-06-22,2026-06-27,6,1591.06,Confirmed
7327,356,202,304,2025-12-14,2025-12-28,20,1142.9,Confirmed
6029,305,201,304,2025-10-04,2025-10-18,11,1651.27,Pending
11046,339,208,302,2026-06-09,2026-06-11,23,550.74,Confirmed
11105,243,205,310,2026-06-10,2026-06-12,6,547.87,Confirmed
1866,239,200,310,2025-04-08,2025-04-09,5,545.99,Confirmed
4613,241,205,306,2025-08-16,2025-08-17,38,498.61,Cancelled
10050,399,208,304,2026-04-26,2026-04-27,11,1008.17,Confirmed
2646,327,209,309,2025-05-11,2025-05-13,37,1267.3,Confirmed
2244,216,208,305,2025-04-23,2025-04-24,12,827.06,confirmed
5374,390,202,301,2025-09-21,2025-09-23,31,,Confirmed
2337,367,210,302,2025-04-29,2025-04-30,35,613.99,Confirmed
951,384,208,307,2025-02-19,2025-02-20,8,736.48,Confirmed
1121,390,203,302,2025-03-05,2025-03-05,27,618.36,Confirmed
10790,199,207,300,2026-05-30,2026-06-01,31,522.65,Confirmed
2205,354,208,302,2025-04-20,2025-04-22,11,443.91,Confirmed
420,256,202,304,2025-01-18,2025-01-25,21,1142.53,Confirmed
923,243,208,307,2025-02-18,2025-02-20,46,721.74,Pending
9447,274,208,310,2026-03-25,2026-04-01,36,397.67,Confirmed
8670,342,207,304,23/02/2026,02/03/2026,30,1137.24,Confirmed
10228,242,209,310,2026-05-01,2026-05-07,30,664.18,Confirmed
5409,282,200,308,2025-09-20,2025-09-24,6,1083.49,Confirmed
5789,215,205,310,2025-10-04,2025-10-06,18,497.98,confirmed
5743,198,201,308,2025-09-30,2025-10-05,6,1543.42,Confirmed
7668,189,207,301,2026-01-08,2026-01-15,33,724.7,Confirmed
5568,209,206,302,2025-09-27,2025-09-29,19,615.31,Confirmed
8136,336,208,308,2026-01-30,2026-02-03,40,930.84,Confirmed
1203,305,202,303,2025-03-09,2025-03-13,2,918.85,Confirmed
10819,236,200,303,2026-05-31,2026-06-02,39,1273.94,Confirmed
5766,351,205,310,09-29-2025,10-06-2025,23,489.53,Confirmed
8390,228,210,301,2026-02-12,2026-02-17,37,738.08,Confirmed
1971,349,207,301,2025-04-13,2025-04-13,23,832.89,Confirmed
4019,213,205,307,2025-07-10,2025-07-12,33,845.21,Confirmed
10344,265,208,303,2026-05-06,2026-05-13,25,1096.35,Confirmed
3688,361,202,307,2025-06-23,2025-06-29,17,1006.19,Pending
1998,302,201,310,2025-04-12,2025-04-14,15,530.98,Confirmed
4034,243,205,307,2025-07-07,2025-07-12,19,827.48,Pending
1249,372,206,301,03-04-2025,03-14-2025,28,838.08,Confirmed
2193,374,208,302,2025-04-12,2025-04-22,41,443.44,Cancelled
2713,188,201,307,2025-05-16,2025-05-19,6,1064.13,Confirmed
9185,315,207,300,2026-03-13,2026-03-23,26,422.36,Confirmed
2191,314,208,302,2025-04-16,2025-04-22,43,453.67,Confirmed
4671,235,202,310,2025-08-17,2025-08-20,22,402.45,Confirmed
5143,203,203,301,2025-09-01,2025-09-11,26,710.96,Confirmed
5985,279,210,309,2025-10-10,2025-10-16,8,1308.45,Confirmed
6566,331,207,304,2025-11-10,2025-11-12,11,972.21,Cancelled
7805,315,200,308,2026-01-21,2026-01-21,19,1080.73,Confirmed
6944,250,210,309,2025-12-06,2025-12-08,10,1057.93,Confirmed
9511,289,210,308,2026-04-02,2026-03-29,21,1244.48,Confirmed
10056,350,208,304,2026-04-26,2026-04-27,28,988.65,Confirmed
10536,295,202,310,2026-05-20,2026-05-21,10,472.0,Confirmed
10642,364,208,310,2026-05-26,2026-05-26,43,481.82,Confirmed
2137,262,208,301,2025-04-11,2025-04-21,20,578.98,Pending
1066,184,205,305,2025-02-21,2025-02-27,6,824.96,Confirmed
601,194,201,305,2025-02-01,2025-02-04,34,970.06,Confirmed
4228,311,205,307,2025-07-20,2025-07-26,15,837.0,Confirmed
10814,217,200,303,2026-05-19,2026-06-02,14,1262.69,Pending
7578,400,202,303,2026-01-06,2026-01-08,7,893.84,Confirmed
78,285,206,303,2025-01-04,2025-01-05,16,1207.07,Confirmed
7547,346,209,306,2026-01-06,2026-01-06,36,584.72,Pending
2899,235,207,302,2025-05-11,2025-05-25,31,840.8,Confirmed
4821,312,208,310,2025-08-23,2025-08-27,11,381.66,Confirmed
9507,381,210,308,2026-03-28,2026-04-03,18,1217.83,Confirmed
11413,379,209,308,2026-06-30,2026-07-03,36,1217.61,Confirmed
6414,353,201,304,2025-10-26,2025-11-05,24,973.72,Confirmed
9445,198,208,310,2026-03-31,2026-04-01,30,393.76,Confirmed
9065,292,201,303,2026-03-14,2026-03-19,4,1056.07,Confirmed
8008,388,203,307,01-28-2026,01-30-2026,48,1011.65,Confirmed
5469,367,205,304,2025-09-22,2025-09-26,26,1145.05,Confirmed
5952,223,207,301,2025-10-03,2025-10-13,24,911.73,Confirmed
11158,391,200,303,2026-06-18,2026-06-19,9,1450.46,Confirmed
3392,254,205,300,2025-06-12,2025-06-15,25,394.0,Pending
5416,184,200,308,2025-09-21,2025-09-24,21,1071.66,Confirmed
2561,298,209,303,2025-05-03,2025-05-09,8,1444.35,Confirmed
11244,383,209,302,2026-06-23,2026-06-25,4,740.84,Confirmed
8163,228,201,304,2026-01-25,2026-02-04,13,1149.27,Confirmed
2636,282,201,307,2025-05-08,2025-05-12,31,1056.67,Confirmed
5257,259,207,304,2025-09-13,2025-09-17,37,1149.37,Confirmed
3531,260,201,310,2025-06-10,2025-06-20,3,741.25,Confirmed
8568,237,200,306,2026-02-23,2026-02-24,24,570.42,Confirmed
1909,361,209,301,2025-04-11,2025-04-11,2,833.74,Cancelled
11362,256,206,300,2026-06-24,2026-07-01,34,413.27,Confirmed
236,237,207,310,2025-01-09,2025-01-11,15,621.43,Confirmed
1605,218,207,308,2025-03-27,2025-03-28,9,,Confirmed
7985,395,204,309,2026-01-28,2026-01-29,37,1060.75,Pending
9311,348,210,302,2026-03-24,2026-03-28,9,701.25,Confirmed
3491,232,203,300,14/06/2025,18/06/2025,40,501.46,Pending
10036,316,208,304,2026-04-27,2026-04-27,10,981.27,Confirmed
11151,244,200,303,2026-06-17,2026-06-19,22,1464.13,Pending
1995,260,201,310,2025-04-13,2025-04-14,36,-250.0,Confirmed
2825,210,209,305,2025-05-19,2025-05-22,20,1177.45,Confirmed
11391,316,203,305,2026-06-28,2026-07-02,4,969.71,Confirmed
10569,266,205,305,2026-05-15,2026-05-22,48,1145.29,Confirmed
1343,277,201,307,2025-03-15,2025-03-19,30,873.24,Confirmed
8513,267,204,305,2026-02-20,2026-02-22,14,1119.3,Confirmed
1620,289,207,308,2025-03-26,2025-03-28,10,1243.84,Confirmed
5288,213,209,305,2025-09-12,2025-09-18,34,989.31,Confirmed
2061,356,208,310,2025-04-15,2025-04-18,35,440.64,Confirmed
3235,337,200,307,2025-05-31,2025-06-07,13,1221.18,Confirmed
2220,380,208,305,2025-04-23,2025-04-24,23,835.74,Confirmed
9866,238,202,309,2026-04-14,2026-04-18,3,1027.2,Confirmed
6039,231,201,304,2025-10-16,2025-10-18,20,1634.33,Confirmed
261,332,207,307,16/01/2025,17/01/2025,32,1007.02,Confirmed
11492,332,201,309,2026-07-02,2026-07-05,40,1218.55,Confirmed
10232,258,209,310,2026-04-30,2026-05-07,39,656.26,Confirmed
9094,217,205,302,2026-03-19,2026-03-21,60,529.24,confirmed
3745,267,204,309,2025-06-28,2025-07-01,32,1068.9,Cancelled
2027,358,200,309,2025-04-11,2025-04-15,31,,Confirmed
6989,203,204,307,2025-12-12,2025-12-12,24,1020.17,Confirmed
4235,347,205,307,2025-07-24,2025-07-22,27,834.58,Confirmed
1918,218,204,302,2025-04-09,2025-04-12,3,700.79,Pending
1829,250,208,306,2025-04-06,2025-04-07,22,429.81,Confirmed
9766,344,203,309,2026-04-13,2026-04-16,16,1048.79,Confirmed
6234,300,210,302,2025-10-24,2025-10-27,10,759.92,Confirmed
11453,250,201,306,2026-06-30,2026-07-04,23,673.59,Pending
6284,340,203,301,2025-10-20,2025-10-30,10,908.02,Confirmed
4209,230,205,307,2025-07-21,2025-07-26,12,842.14,Confirmed
225,331,207,310,2025-01-08,2025-01-11,28,627.24,Confirmed
8916,273,201,306,2026-03-08,2026-03-13,6,668.62,Confirmed
10003,241,202,309,2026-04-20,2026-04-26,13,1034.91,Confirmed
9334,289,210,302,2026-03-21,2026-03-28,3,689.38,Confirmed
6470,260,206,305,2025-11-04,2025-11-08,26,945.46,Confirmed
11552,340,208,304,2026-07-06,2026-07-08,14,981.88,Confirmed
10955,242,208,301,2026-06-09,2026-06-09,7,684.26,Confirmed
847,201,203,303,2025-02-15,2025-02-15,8,1212.98,Confirmed
4290,183,209,309,2025-07-22,2025-08-01,28,1201.66,Confirmed
5561,246,206,302,2025-09-27,2025-09-29,17,611.07,Confirmed
2552,347,209,303,2025-05-09,2025-05-09,35,1442.16,Confirmed
11121,255,206,306,2026-06-13,2026-06-14,5,785.5,Pending
118,356,201,305,2025-01-02,2025-01-06,34,-250.0,Confirmed
8838,204,207,305,2026-03-06,2026-03-10,15,967.24,Confirmed
5967,360,210,309,2025-10-13,2025-10-16,11,1331.24,Cancelled
8196,291,205,303,2026-01-30,2026-02-05,49,916.79,Confirmed
8660,365,207,304,2026-02-24,2026-03-02,40,1133.45,Confirmed
7490,330,210,301,2025-12-31,2026-01-03,21,,Cancelled
6,384,209,306,2025-01-01,2025-01-01,37,569.16,pEnDiNg
5343,207,210,303,2025-09-18,2025-09-22,11,1068.69,Confirmed
9112,348,205,302,2026-03-18,2026-03-21,14,529.99,Pending
10788,197,207,300,2026-05-31,2026-06-01,10,504.35,Confirmed
4325,309,202,300,2025-08-03,2025-08-03,24,304.39,Confirmed
1064,268,205,305,2025-02-17,2025-02-27,15,839.97,Cancelled
2591,213,200,305,05-09-2025,05-11-2025,25,1365.94,Confirmed
8435,322,209,300,2026-02-15,2026-02-19,6,410.55,Confirmed
9353,396,208,308,2026-03-28,2026-03-29,6,1072.58,Confirmed
11063,328,208,302,2026-06-07,2026-06-11,25,543.73,Cancelled
3736,383,204,309,2025-06-28,2025-07-01,21,1057.81,Cancelled
10590,309,205,305,2026-05-20,2026-05-22,5,1155.41,Confirmed
3518,295,201,310,2025-06-18,2025-06-20,8,765.08,pEnDiNg
6987,261,204,307,2025-12-02,2025-12-12,31,1009.85,Confirmed
10756,275,205,310,2026-05-28,2026-05-31,21,532.91,Confirmed
6768,334,200,308,2025-11-19,2025-11-23,38,1042.11,Confirmed
5623,379,209,302,2025-09-29,2025-10-01,28,745.18,Confirmed
1606,203,207,308,2025-03-26,2025-03-28,12,,Confirmed
1734,328,202,303,2025-03-30,2025-04-04,21,1032.33,Confirmed
10517,336,204,303,2026-05-16,2026-05-20,20,1277.72,Confirmed
10902,366,206,309,2026-06-03,2026-06-05,8,1443.56,Confirmed
11463,279,201,309,2026-07-04,2026-07-05,12,1217.05,Confirmed
9505,299,210,308,2026-03-31,2026-04-03,37,1239.8,Pending
3813,181,205,302,2025-06-27,2025-07-04,4,511.74,Confirmed
9886,385,206,303,2026-04-13,2026-04-19,39,1219.38,Pending
10555,193,202,310,2026-05-20,2026-05-21,47,470.72,Confirmed
10168,282,205,308,2026-05-01,2026-05-03,35,1275.75,Confirmed
1762,201,208,300,2025-04-02,2025-04-05,42,307.78,Confirmed
5402,221,200,308,2025-09-24,2025-09-24,4,1073.19,Confirmed
2740,384,204,310,2025-05-20,2025-05-20,18,652.77,Confirmed
5476,218,205,304,2025-09-16,2025-09-26,44,1156.07,Confirmed
2473,366,206,307,2025-04-22,2025-05-06,5,1048.99,Confirmed
6739,186,200,301,2025-11-17,2025-11-18,23,602.09,Pending
6892,273,210,303,2025-12-02,2025-12-06,26,1221.87,Confirmed
7944,239,202,303,01-24-2026,01-26-2026,25,916.54,Confirmed
9686,322,208,300,2026-04-11,2026-04-11,18,329.83,Confirmed
4207,399,205,307,2025-07-23,2025-07-26,25,826.48,Confirmed
6372,379,201,301,2025-11-03,2025-11-04,21,608.34,Confirmed
10351,348,208,303,2026-05-09,2026-05-13,13,1078.19,confirmed
9362,393,208,308,2026-03-22,2026-03-29,3,1061.96,Confirmed
10349,400,208,303,2026-05-12,2026-05-13,2,,Confirmed
233,237,207,310,2025-01-08,2025-01-11,31,612.97,Confirmed
8259,391,203,300,2026-02-07,2026-02-09,38,420.93,Confirmed
7562,213,202,303,2026-01-04,2026-01-03,46,897.91,Pending
9796,232,202,301,2026-04-07,2026-04-17,50,667.36,Confirmed
6169,235,205,307,2025-10-13,2025-10-23,47,914.6,Confirmed
3597,233,201,302,2025-06-22,2025-06-24,29,717.95,Confirmed
6289,239,203,301,2025-10-25,2025-10-30,33,892.29,Pending
4633,244,205,306,2025-08-15,2025-08-17,32,479.63,Confirmed
126,188,201,305,2025-01-03,2025-01-06,29,980.15,Pending
7642,289,205,310,2026-01-08,2026-01-14,34,396.19,Pending
6230,269,200,306,2025-10-22,2025-10-26,18,822.47,Cancelled
1297,187,205,301,2025-03-14,2025-03-16,30,661.4,Confirmed
1977,259,201,310,2025-04-11,2025-04-14,25,548.94,Pending
11635,229,209,308,2026-07-09,2026-07-13,14,1058.67,Confirmed
11578,288,204,309,2026-07-06,2026-07-10,18,1214.3,Confirmed
10268,305,200,308,2026-05-05,2026-05-08,31,1481.95,Pending
5751,307,201,308,2025-10-04,2025-10-05,3,1545.68,Confirmed
8153,203,201,304,2026-01-29,2026-02-04,33,1156.69,Confirmed
3087,234,204,303,2025-05-29,2025-06-01,34,1463.89,Confirmed
11380,245,203,305,2026-06-28,2026-07-02,40,969.07,Confirmed
6883,300,210,303,2025-12-05,2025-12-04,25,1206.97,Confirmed
11417,294,209,308,2026-06-29,2026-07-03,6,1226.23,Confirmed
7674,340,207,301,2026-01-14,2026-01-15,26,716.48,Confirmed
3346,196,208,300,2025-06-07,2025-06-12,10,328.46,Confirmed
8173,317,201,304,2026-01-21,2026-02-04,12,1138.66,Confirmed
11560,233,204,309,2026-07-08,2026-07-10,16,1214.29,Confirmed
5871,303,210,307,09/10/2025,11/10/2025,27,1249.6,Confirmed
6507,258,209,308,05/11/2025,09/11/2025,1,1032.08,Confirmed
2798,265,207,310,2025-05-16,2025-05-21,13,662.42,Confirmed
919,302,201,301,2025-02-17,2025-02-19,13,727.07,Confirmed
1647,295,205,309,2025-03-28,2025-03-30,11,1036.6,Pending
5123,322,203,301,2025-09-10,2025-09-11,13,717.0,Confirmed
5127,336,203,301,2025-09-10,2025-09-11,27,739.04,Confirmed
4622,373,205,306,2025-08-11,2025-08-17,13,490.72,Pending
6810,342,202,310,2025-11-21,2025-11-28,37,395.04,cOnFiRmEd
365,336,202,302,2025-01-20,2025-01-21,18,453.01,Confirmed
2126,198,201,308,06/04/2025,20/04/2025,25,1216.17,Confirmed
8151,259,201,304,2026-02-01,2026-02-04,9,1157.66,Confirmed
8718,231,203,307,2026-03-05,2026-03-07,19,1001.19,Confirmed
56,222,208,300,01-01-2025,01-04-2025,6,321.1,Confirmed
639,385,210,302,2025-01-31,2025-02-05,7,607.29,Pending
303,316,203,302,2025-01-16,2025-01-18,11,681.84,Confirmed
10959,245,208,301,2026-05-26,2026-06-09,27,678.33,Confirmed
5812,243,201,300,2025-10-06,2025-10-07,12,523.11,Confirmed
1277,107,205,301,2025-03-09,2025-03-16,20,648.46,Confirmed
10248,257,209,310,2026-05-05,2026-05-07,17,664.61,Cancelled
4433,333,208,302,2025-08-05,2025-08-08,12,518.13,Confirmed
3645,224,204,305,2025-06-24,2025-06-25,37,1188.62,Confirmed
4144,337,203,308,2025-07-21,2025-07-22,7,1080.16,Confirmed
2879,232,207,302,2025-05-21,2025-05-25,9,840.17,Confirmed
6494,224,209,308,2025-11-06,2025-11-09,37,1046.28,Confirmed
10479,321,200,308,2026-05-09,2026-05-19,37,1275.48,Confirmed
10454,209,210,301,2026-05-17,2026-05-18,10,877.94,Confirmed
5241,360,207,304,2025-09-13,2025-09-17,21,1145.62,Confirmed
11543,238,208,304,07-05-2026,07-08-2026,13,981.16,Cancelled
10489,293,200,308,2026-05-16,2026-05-19,31,1284.83,Confirmed
6938,371,206,308,2025-12-05,2025-12-07,40,1230.58,Confirmed
7241,324,203,304,2025-12-22,2025-12-24,22,1131.15,Confirmed
9946,310,210,309,2026-04-20,2026-04-23,19,1061.53,Confirmed
10161,263,205,308,2026-05-01,2026-05-03,49,1268.69,Pending
2594,204,200,305,2025-05-07,2025-05-11,8,1339.85,Pending
11310,355,203,301,23/06/2026,29/06/2026,18,867.3,Confirmed
2394,215,202,302,2025-05-02,2025-05-04,27,627.47,Confirmed
524,294,203,300,2025-01-29,2025-01-30,2,422.7,Confirmed
6377,387,201,301,03/11/2025,04/11/2025,30,615.34,Confirmed
6982,390,204,307,2025-12-12,2025-12-12,12,1009.97,confirmed
6678,215,210,304,2025-11-01,2025-11-15,35,1124.24,Confirmed
3901,295,210,305,2025-06-30,2025-07-07,31,993.06,Confirmed
10717,394,207,308,2026-05-26,2026-05-29,39,1471.34,Confirmed
5586,198,205,305,2025-09-20,2025-09-30,35,816.62,Confirmed
11628,262,209,308,2026-07-12,2026-07-13,23,1063.78,Confirmed
7957,235,202,303,2026-01-25,2026-01-26,16,902.04,Confirmed
7571,342,202,303,2026-01-05,2026-01-08,43,905.25,Confirmed
11315,271,203,301,2026-06-25,2026-06-29,10,866.64,Cancelled
6778,303,200,308,2025-11-19,2025-11-23,14,1053.88,Confirmed
10162,302,205,308,2026-04-23,2026-05-03,37,1278.32,Cancelled
672,308,207,306,2025-02-05,2025-02-07,15,664.97,Confirmed
4189,274,201,304,2025-07-19,2025-07-23,6,1133.4,Confirmed
667,335,207,306,2025-02-07,2025-02-07,40,675.55,Confirmed
3267,318,201,301,2025-06-03,2025-06-09,34,862.08,Cancelled
1888,390,209,301,2025-04-10,2025-04-11,5,845.19,Confirmed
8473,301,200,303,2026-02-18,2026-02-20,38,1221.09,Confirmed
9912,395,204,301,2026-04-15,2026-04-22,21,718.03,Confirmed
11140,297,206,306,2026-06-10,2026-06-14,32,797.01,Confirmed
9092,188,205,302,2026-03-07,2026-03-21,34,530.47,cOnFiRmEd
7688,398,207,301,2026-01-14,2026-01-15,31,736.8,Confirmed
6032,200,201,304,2025-10-14,2025-10-18,14,1643.09,Confirmed
6091,381,208,310,2025-10-10,2025-10-20,14,482.35,pEnDiNg
6239,389,210,302,10-24-2025,10-27-2025,9,745.93,Confirmed
7351,202,209,305,2025-12-23,2025-12-29,21,988.34,Confirmed
7831,377,200,308,2026-01-20,2026-01-21,35,1076.22,Pending
761,243,205,303,11/02/2025,13/02/2025,20,906.29,pEnDiNg
6255,220,210,302,2025-10-25,2025-10-27,21,757.46,Confirmed
1907,317,209,301,2025-04-09,2025-04-11,4,848.1,Confirmed
3819,219,205,302,2025-07-03,2025-07-04,49,518.5,cOnFiRmEd
6270,297,203,301,2025-10-29,2025-10-30,7,911.93,Confirmed
4301,251,209,309,2025-07-31,2025-08-01,34,1223.16,Confirmed
5570,307,205,305,2025-09-20,2025-09-30,36,842.93,Confirmed
7942,351,202,303,2026-01-23,2026-01-26,8,895.49,Pending
10786,257,207,300,2026-05-28,2026-06-01,32,523.09,Confirmed
4165,276,201,304,2025-07-19,2025-07-23,39,1155.8,Confirmed
11224,251,201,302,2026-06-24,2026-06-24,27,725.68,Confirmed
5972,192,210,309,2025-10-14,2025-10-16,23,1327.99,Confirmed
3580,190,200,303,2025-06-12,2025-06-22,17,1469.64,Confirmed
2833,333,209,305,2025-05-16,2025-05-22,27,1163.73,Confirmed
5450,287,206,310,2025-09-11,2025-09-25,40,532.04,Confirmed
3473,328,203,300,2025-06-11,2025-06-18,1,507.17,Confirmed
6328,205,203,305,2025-10-17,2025-10-31,24,1418.87,Confirmed
138,285,201,305,2025-01-03,2025-01-06,40,991.91,Confirmed
7044,399,203,307,2025-12-13,2025-12-16,28,875.76,Confirmed
4893,202,204,302,2025-08-15,2025-08-29,37,702.7,Confirmed
2181,348,208,302,2025-04-20,2025-04-22,21,440.15,Confirmed
10321,375,208,303,2026-05-09,2026-05-13,12,1072.61,Confirmed
7731,189,209,310,2026-01-13,2026-01-16,18,618.1,Confirmed
3178,336,203,304,2025-06-01,2025-06-05,37,-250.0,Confirmed
4855,184,208,310,2025-08-13,2025-08-27,21,391.21,Cancelled
4638,248,205,306,2025-08-10,2025-08-17,22,479.59,Confirmed
5116,382,206,301,29/08/2025,08/09/2025,6,727.98,Confirmed
6005,236,206,302,2025-10-15,2025-10-17,35,876.32,Pending
7649,241,205,310,2026-01-11,2026-01-14,43,402.22,Confirmed
4262,212,203,310,07-23-2025,07-28-2025,34,537.22,Confirmed
1332,278,207,306,2025-03-14,2025-03-18,16,569.44,Confirmed
10210,360,204,308,2026-05-03,2026-05-06,27,1296.28,Confirmed
10675,247,203,301,2026-05-20,2026-05-27,40,872.09,Pending
7003,248,205,305,2025-12-13,2025-12-13,30,946.22,Confirmed
9551,338,205,307,2026-04-02,2026-04-05,42,845.47,Cancelled
6942,371,210,309,2025-11-24,2025-12-08,26,1049.08,Pending
8018,308,203,307,2026-01-28,2026-01-30,37,1005.15,Confirmed
6242,323,210,302,2025-10-25,2025-10-27,33,761.88,Confirmed
9522,327,205,307,2026-04-01,2026-03-29,32,835.99,Confirmed
7678,369,207,301,2026-01-01,2026-01-15,1,729.85,Confirmed
6882,369,208,301,2025-12-01,2025-12-01,7,563.66,Confirmed
10343,393,208,303,2026-05-09,2026-05-13,4,1090.72,Confirmed
4531,288,208,300,13/08/2025,13/08/2025,2,286.0,Confirmed
10315,350,201,302,2026-05-08,2026-05-10,24,828.59,Confirmed
4674,392,202,310,2025-08-06,2025-08-20,19,388.12,Pending
6997,218,204,307,2025-11-28,2025-12-12,19,1006.01,Confirmed
1253,333,206,301,2025-03-09,2025-03-14,29,825.61,Confirmed
3375,203,205,300,2025-06-08,2025-06-15,32,372.56,Confirmed
2815,263,209,305,2025-05-19,2025-05-22,38,1163.11,Confirmed
4720,250,206,310,2025-08-21,2025-08-22,12,640.94,Confirmed
6545,335,207,309,2025-11-11,2025-11-11,10,882.19,Confirmed
10041,350,208,304,2026-04-25,2026-04-27,1,1009.22,Confirmed
4859,283,209,304,2025-08-27,2025-08-28,10,1138.77,Confirmed
7902,284,201,302,2026-01-21,2026-01-25,25,686.65,Confirmed
11230,330,201,302,2026-06-23,2026-06-24,32,726.35,Confirmed
8581,184,200,306,2026-02-14,2026-02-24,2,577.55,Confirmed
8428,197,209,300,2026-02-17,2026-02-19,14,412.79,Confirmed
1078,384,200,307,2025-02-26,2025-03-01,36,1018.28,Confirmed
10177,305,205,308,2026-04-30,2026-05-03,11,1284.17,Confirmed
4364,230,201,303,2025-08-03,2025-08-04,26,-250.0,confirmed
771,278,205,303,2025-01-30,2025-02-13,46,895.65,Pending
10358,378,208,300,2026-05-14,2026-05-14,11,340.64,Confirmed
8866,339,204,303,2026-03-09,2026-03-11,8,1050.02,Confirmed
250,249,207,307,2025-01-15,2025-01-17,23,997.21,Confirmed
9767,234,203,309,2026-04-12,2026-04-16,19,1061.21,Confirmed
7240,212,203,304,2025-12-14,2025-12-24,40,1145.49,Confirmed
3420,188,203,308,2025-06-14,2025-06-16,17,1290.76,Confirmed
10274,201,200,308,2026-05-01,2026-05-08,30,1489.64,Confirmed
10016,216,202,309,2026-04-25,2026-04-26,28,1054.99,Confirmed
4977,361,206,308,2025-08-29,2025-09-01,13,1077.17,Cancelled
4545,252,208,300,2025-08-11,2025-08-13,10,274.93,Confirmed
5566,355,206,302,2025-09-25,2025-09-29,10,602.32,Confirmed
7940,399,202,303,2026-01-25,2026-01-26,3,911.26,Confirmed
717,293,208,306,2025-02-10,2025-02-12,17,424.97,Confirmed
2313,254,207,305,2025-04-18,2025-04-28,22,976.03,Confirmed
2049,283,208,310,2025-04-13,2025-04-18,2,468.96,Confirmed
5998,262,206,302,2025-10-13,2025-10-17,39,870.83,Confirmed
6601,256,200,307,2025-11-09,2025-11-13,26,758.19,Cancelled
7246,259,203,304,2025-12-22,2025-12-24,13,1145.51,Pending
4179,210,201,304,2025-07-09,2025-07-23,10,1148.63,Confirmed
4810,381,202,307,2025-08-25,2025-08-26,34,,Pending
